,geo,time,life_expectancy_at_birth_with_projections
42255,rou,2072,82.77
42256,rou,2073,82.89
42257,rou,2074,83.02
42258,rou,2075,83.14
42259,rou,2076,83.26
42260,rou,2077,83.37
42261,rou,2078,83.49
42262,rou,2079,83.6
42263,rou,2080,83.72
42264,rou,2081,83.83
42265,rou,2082,83.94
42266,rou,2083,84.05
42267,rou,2084,84.17
42268,rou,2085,84.28
42269,rou,2086,84.39
42270,rou,2087,84.5
42271,rou,2088,84.61
42272,rou,2089,84.72
42273,rou,2090,84.83
42274,rou,2091,84.93
42275,rou,2092,85.04
42276,rou,2093,85.15
42277,rou,2094,85.25
42278,rou,2095,85.35
42279,rou,2096,85.46
42280,rou,2097,85.56
42281,rou,2098,85.66
42282,rou,2099,85.76
42283,rou,2100,85.86
42284,rus,1800,29.57
42285,rus,1801,29.57
42286,rus,1802,29.57
42287,rus,1803,29.57
42288,rus,1804,29.57
42289,rus,1805,29.57
42290,rus,1806,29.57
42291,rus,1807,29.57
42292,rus,1808,29.57
42293,rus,1809,29.57
42294,rus,1810,29.57
42295,rus,1811,29.57
42296,rus,1812,29.57
42297,rus,1813,29.57
42298,rus,1814,29.57
42299,rus,1815,29.57
42300,rus,1816,29.57
42301,rus,1817,29.57
42302,rus,1818,29.57
42303,rus,1819,29.57
42304,rus,1820,29.57
42305,rus,1821,29.57
42306,rus,1822,29.57
42307,rus,1823,29.57
42308,rus,1824,29.57
42309,rus,1825,29.57
42310,rus,1826,29.57
42311,rus,1827,29.57
42312,rus,1828,29.57
42313,rus,1829,29.57
42314,rus,1830,29.57
42315,rus,1831,29.57
42316,rus,1832,29.57
42317,rus,1833,29.57
42318,rus,1834,29.57
42319,rus,1835,29.57
42320,rus,1836,29.57
42321,rus,1837,29.57
42322,rus,1838,29.57
42323,rus,1839,29.57
42324,rus,1840,29.57
42325,rus,1841,29.57
42326,rus,1842,29.57
42327,rus,1843,29.57
42328,rus,1844,29.57
42329,rus,1845,29.57
42330,rus,1846,29.57
42331,rus,1847,29.57
42332,rus,1848,18.0
42333,rus,1849,29.57
42334,rus,1850,29.57
42335,rus,1851,29.57
42336,rus,1852,29.57
42337,rus,1853,29.5
42338,rus,1854,27.5
42339,rus,1855,27.5
42340,rus,1856,29.0
42341,rus,1857,29.57
42342,rus,1858,29.57
42343,rus,1859,29.57
42344,rus,1860,29.57
42345,rus,1861,29.57
42346,rus,1862,29.57
42347,rus,1863,29.57
42348,rus,1864,29.57
42349,rus,1865,29.57
42350,rus,1866,29.57
42351,rus,1867,29.57
42352,rus,1868,27.85
42353,rus,1869,27.93
42354,rus,1870,31.12
42355,rus,1871,28.1
42356,rus,1872,25.92
42357,rus,1873,29.48
42358,rus,1874,30.47
42359,rus,1875,31.12
42360,rus,1876,30.93
42361,rus,1877,31.31
42362,rus,1878,27.77
42363,rus,1879,30.84
42364,rus,1880,30.2
42365,rus,1881,32.17
42366,rus,1882,26.71
42367,rus,1883,29.05
42368,rus,1884,32.75
42369,rus,1885,30.84
42370,rus,1886,34.26
42371,rus,1887,33.24
42372,rus,1888,33.14
42373,rus,1889,31.03
42374,rus,1890,29.93
42375,rus,1891,26.39
42376,rus,1892,21.26
42377,rus,1893,27.6
42378,rus,1894,28.1
42379,rus,1895,26.95
42380,rus,1896,28.27
42381,rus,1897,30.47
42382,rus,1898,27.94
42383,rus,1899,31.59
42384,rus,1900,30.75
42385,rus,1901,29.05
42386,rus,1902,29.84
42387,rus,1903,31.78
42388,rus,1904,32.17
42389,rus,1905,30.47
42390,rus,1906,31.97
42391,rus,1907,33.65
42392,rus,1908,33.65
42393,rus,1909,32.36
42394,rus,1910,31.4
42395,rus,1911,35.09
42396,rus,1912,35.51
42397,rus,1913,33.34
42398,rus,1914,33.0
42399,rus,1915,31.5
42400,rus,1916,31.5
42401,rus,1917,29.0
42402,rus,1918,23.0
42403,rus,1919,25.0
42404,rus,1920,20.5
42405,rus,1921,23.8
42406,rus,1922,24.7
42407,rus,1923,33.6
42408,rus,1924,36.1
42409,rus,1925,35.2
42410,rus,1926,38.4
42411,rus,1927,37.5
42412,rus,1928,38.9
42413,rus,1929,37.4
42414,rus,1930,36.5
42415,rus,1931,35.0
42416,rus,1932,32.8
42417,rus,1933,17.35
42418,rus,1934,38.2
42419,rus,1935,39.6
42420,rus,1936,41.1
42421,rus,1937,39.9
42422,rus,1938,41.4
42423,rus,1939,43.6
42424,rus,1940,41.2
42425,rus,1941,23.0
42426,rus,1942,18.0
42427,rus,1943,16.0
42428,rus,1944,27.0
42429,rus,1945,34.0
42430,rus,1946,46.1
42431,rus,1947,40.4
42432,rus,1948,52.2
42433,rus,1949,55.0
42434,rus,1950,57.3
42435,rus,1951,57.8
42436,rus,1952,58.2
42437,rus,1953,59.0
42438,rus,1954,61.0
42439,rus,1955,63.4
42440,rus,1956,64.9
42441,rus,1957,64.0
42442,rus,1958,66.9
42443,rus,1959,67.65
42444,rus,1960,68.67
42445,rus,1961,68.92
42446,rus,1962,68.58
42447,rus,1963,69.05
42448,rus,1964,69.85
42449,rus,1965,69.44
42450,rus,1966,69.51
42451,rus,1967,69.3
42452,rus,1968,69.26
42453,rus,1969,68.74
42454,rus,1970,68.86
42455,rus,1971,68.99
42456,rus,1972,68.84
42457,rus,1973,68.95
42458,rus,1974,68.79
42459,rus,1975,68.29
42460,rus,1976,68.03
42461,rus,1977,67.97
42462,rus,1978,67.91
42463,rus,1979,67.62
42464,rus,1980,67.64
42465,rus,1981,67.89
42466,rus,1982,68.35
42467,rus,1983,68.09
42468,rus,1984,67.77
42469,rus,1985,68.45
42470,rus,1986,70.04
42471,rus,1987,70.18
42472,rus,1988,70.09
42473,rus,1989,69.76
42474,rus,1990,69.51
42475,rus,1991,69.31
42476,rus,1992,68.17
42477,rus,1993,65.47
42478,rus,1994,64.03
42479,rus,1995,64.77
42480,rus,1996,66.04
42481,rus,1997,67.13
42482,rus,1998,67.43
42483,rus,1999,66.16
42484,rus,2000,65.51
42485,rus,2001,65.47
42486,rus,2002,65.26
42487,rus,2003,65.09
42488,rus,2004,65.31
42489,rus,2005,64.8
42490,rus,2006,66.27
42491,rus,2007,67.28
42492,rus,2008,67.52
42493,rus,2009,68.44
42494,rus,2010,68.1
42495,rus,2011,69.75
42496,rus,2012,70.23
42497,rus,2013,70.71
42498,rus,2014,70.76
42499,rus,2015,71.3
42500,rus,2016,71.79
42501,rus,2017,72.08
42502,rus,2018,72.32
42503,rus,2019,72.52
42504,rus,2020,72.68
42505,rus,2021,72.81
42506,rus,2022,72.92
42507,rus,2023,73.03
42508,rus,2024,73.15
42509,rus,2025,73.28
42510,rus,2026,73.41
42511,rus,2027,73.55
42512,rus,2028,73.69
42513,rus,2029,73.83
42514,rus,2030,73.98
42515,rus,2031,74.12
42516,rus,2032,74.26
42517,rus,2033,74.4
42518,rus,2034,74.55
42519,rus,2035,74.69
42520,rus,2036,74.84
42521,rus,2037,74.98
42522,rus,2038,75.13
42523,rus,2039,75.27
42524,rus,2040,75.42
42525,rus,2041,75.56
42526,rus,2042,75.71
42527,rus,2043,75.85
42528,rus,2044,76.0
42529,rus,2045,76.15
42530,rus,2046,76.29
42531,rus,2047,76.44
42532,rus,2048,76.58
42533,rus,2049,76.73
42534,rus,2050,76.88
42535,rus,2051,77.02
42536,rus,2052,77.17
42537,rus,2053,77.32
42538,rus,2054,77.47
42539,rus,2055,77.62
42540,rus,2056,77.77
42541,rus,2057,77.91
42542,rus,2058,78.06
42543,rus,2059,78.21
42544,rus,2060,78.36
42545,rus,2061,78.51
42546,rus,2062,78.66
42547,rus,2063,78.8
42548,rus,2064,78.95
42549,rus,2065,79.1
42550,rus,2066,79.25
42551,rus,2067,79.4
42552,rus,2068,79.55
42553,rus,2069,79.7
42554,rus,2070,79.84
42555,rus,2071,79.99
42556,rus,2072,80.14
42557,rus,2073,80.29
42558,rus,2074,80.43
42559,rus,2075,80.57
42560,rus,2076,80.72
42561,rus,2077,80.86
42562,rus,2078,81.0
42563,rus,2079,81.13
42564,rus,2080,81.27
42565,rus,2081,81.4
42566,rus,2082,81.53
42567,rus,2083,81.66
42568,rus,2084,81.79
42569,rus,2085,81.92
42570,rus,2086,82.05
42571,rus,2087,82.17
42572,rus,2088,82.3
42573,rus,2089,82.42
42574,rus,2090,82.54
42575,rus,2091,82.66
42576,rus,2092,82.78
42577,rus,2093,82.9
42578,rus,2094,83.02
42579,rus,2095,83.14
42580,rus,2096,83.26
42581,rus,2097,83.37
42582,rus,2098,83.49
42583,rus,2099,83.6
42584,rus,2100,83.72
42585,rwa,1800,31.8
42586,rwa,1801,25.0
42587,rwa,1802,25.0
42588,rwa,1803,31.8
42589,rwa,1804,31.8
42590,rwa,1805,31.8
42591,rwa,1806,31.8
42592,rwa,1807,31.8
42593,rwa,1808,31.8
42594,rwa,1809,31.8
42595,rwa,1810,31.8
42596,rwa,1811,31.8
42597,rwa,1812,31.8
42598,rwa,1813,31.8
42599,rwa,1814,31.8
42600,rwa,1815,31.8
42601,rwa,1816,31.8
42602,rwa,1817,31.8
42603,rwa,1818,31.8
42604,rwa,1819,31.8
42605,rwa,1820,31.8
42606,rwa,1821,31.8
42607,rwa,1822,31.8
42608,rwa,1823,31.8
42609,rwa,1824,31.8
42610,rwa,1825,31.8
42611,rwa,1826,31.8
42612,rwa,1827,31.8
42613,rwa,1828,31.8
42614,rwa,1829,31.8
42615,rwa,1830,31.8
42616,rwa,1831,31.8
42617,rwa,1832,31.8
42618,rwa,1833,31.8
42619,rwa,1834,31.8
42620,rwa,1835,31.8
42621,rwa,1836,31.8
42622,rwa,1837,31.8
42623,rwa,1838,31.8
42624,rwa,1839,31.8
42625,rwa,1840,31.8
42626,rwa,1841,31.8
42627,rwa,1842,31.8
42628,rwa,1843,31.8
42629,rwa,1844,31.8
42630,rwa,1845,31.8
42631,rwa,1846,31.8
42632,rwa,1847,31.8
42633,rwa,1848,31.8
42634,rwa,1849,31.8
42635,rwa,1850,31.8
42636,rwa,1851,31.8
42637,rwa,1852,31.8
42638,rwa,1853,31.8
42639,rwa,1854,31.8
42640,rwa,1855,31.8
42641,rwa,1856,31.8
42642,rwa,1857,31.8
42643,rwa,1858,31.8
42644,rwa,1859,31.8
42645,rwa,1860,31.8
42646,rwa,1861,31.8
42647,rwa,1862,31.8
42648,rwa,1863,31.8
42649,rwa,1864,31.8
42650,rwa,1865,31.8
42651,rwa,1866,31.8
42652,rwa,1867,31.8
42653,rwa,1868,31.8
42654,rwa,1869,31.8
42655,rwa,1870,31.8
42656,rwa,1871,31.82
42657,rwa,1872,31.83
42658,rwa,1873,31.85
42659,rwa,1874,31.87
42660,rwa,1875,31.89
42661,rwa,1876,31.9
42662,rwa,1877,31.92
42663,rwa,1878,31.94
42664,rwa,1879,31.96
42665,rwa,1880,31.97
42666,rwa,1881,31.99
42667,rwa,1882,32.01
42668,rwa,1883,32.03
42669,rwa,1884,32.04
42670,rwa,1885,32.06
42671,rwa,1886,32.08
42672,rwa,1887,32.1
42673,rwa,1888,32.11
42674,rwa,1889,32.13
42675,rwa,1890,32.15
42676,rwa,1891,32.17
42677,rwa,1892,32.18
42678,rwa,1893,32.2
42679,rwa,1894,32.22
42680,rwa,1895,32.24
42681,rwa,1896,32.25
42682,rwa,1897,28.41
42683,rwa,1898,27.41
42684,rwa,1899,26.41
42685,rwa,1900,25.41
42686,rwa,1901,24.41
42687,rwa,1902,23.4
42688,rwa,1903,22.4
42689,rwa,1904,32.39
42690,rwa,1905,32.41
42691,rwa,1906,26.51
42692,rwa,1907,25.51
42693,rwa,1908,24.5
42694,rwa,1909,32.48
42695,rwa,1910,32.5
42696,rwa,1911,32.52
42697,rwa,1912,32.53
42698,rwa,1913,32.55
42699,rwa,1914,32.57
42700,rwa,1915,32.58
42701,rwa,1916,26.66
42702,rwa,1917,24.62
42703,rwa,1918,12.62
42704,rwa,1919,32.65
42705,rwa,1920,32.67
42706,rwa,1921,32.69
42707,rwa,1922,32.71
42708,rwa,1923,32.72
42709,rwa,1924,26.77
42710,rwa,1925,25.75
42711,rwa,1926,24.74
42712,rwa,1927,32.79
42713,rwa,1928,26.83
42714,rwa,1929,24.78
42715,rwa,1930,32.85
42716,rwa,1931,32.86
42717,rwa,1932,33.31
42718,rwa,1933,33.76
42719,rwa,1934,34.2
42720,rwa,1935,34.65
42721,rwa,1936,35.1
42722,rwa,1937,35.55
42723,rwa,1938,36.0
42724,rwa,1939,36.45
42725,rwa,1940,36.9
42726,rwa,1941,37.35
42727,rwa,1942,37.8
42728,rwa,1943,35.36
42729,rwa,1944,20.25
42730,rwa,1945,39.05
42731,rwa,1946,39.47
42732,rwa,1947,39.88
42733,rwa,1948,40.3
42734,rwa,1949,40.72
42735,rwa,1950,41.14
42736,rwa,1951,41.31
42737,rwa,1952,41.64
42738,rwa,1953,41.97
42739,rwa,1954,42.31
42740,rwa,1955,42.65
42741,rwa,1956,42.99
42742,rwa,1957,43.34
42743,rwa,1958,43.68
42744,rwa,1959,44.03
42745,rwa,1960,44.37
42746,rwa,1961,44.71
42747,rwa,1962,45.03
42748,rwa,1963,45.34
42749,rwa,1964,45.63
42750,rwa,1965,45.9
42751,rwa,1966,46.14
42752,rwa,1967,46.35
42753,rwa,1968,46.54
42754,rwa,1969,46.7
42755,rwa,1970,46.84
42756,rwa,1971,46.97
42757,rwa,1972,47.13
42758,rwa,1973,47.32
42759,rwa,1974,47.46
42760,rwa,1975,47.59
42761,rwa,1976,47.87
42762,rwa,1977,48.23
42763,rwa,1978,48.62
42764,rwa,1979,49.34
42765,rwa,1980,50.18
42766,rwa,1981,51.05
42767,rwa,1982,51.75
42768,rwa,1983,52.25
42769,rwa,1984,52.52
42770,rwa,1985,52.63
42771,rwa,1986,52.71
42772,rwa,1987,52.44
42773,rwa,1988,51.87
42774,rwa,1989,51.02
42775,rwa,1990,49.39
42776,rwa,1991,49.24
42777,rwa,1992,48.85
42778,rwa,1993,48.44
42779,rwa,1994,9.64
42780,rwa,1995,46.47
42781,rwa,1996,47.49
42782,rwa,1997,46.51
42783,rwa,1998,47.74
42784,rwa,1999,48.98
42785,rwa,2000,49.57
42786,rwa,2001,50.78
42787,rwa,2002,52.3
42788,rwa,2003,53.78
42789,rwa,2004,55.37
42790,rwa,2005,57.03
42791,rwa,2006,58.73
42792,rwa,2007,60.33
42793,rwa,2008,61.82
42794,rwa,2009,63.15
42795,rwa,2010,64.27
42796,rwa,2011,65.21
42797,rwa,2012,65.95
42798,rwa,2013,66.7
42799,rwa,2014,67.24
42800,rwa,2015,67.66
42801,rwa,2016,68.05
42802,rwa,2017,68.46
42803,rwa,2018,68.82
42804,rwa,2019,69.14
42805,rwa,2020,69.45
42806,rwa,2021,69.74
42807,rwa,2022,70.03
42808,rwa,2023,70.3
42809,rwa,2024,70.56
42810,rwa,2025,70.82
42811,rwa,2026,71.08
42812,rwa,2027,71.34
42813,rwa,2028,71.59
42814,rwa,2029,71.82
42815,rwa,2030,72.06
42816,rwa,2031,72.28
42817,rwa,2032,72.51
42818,rwa,2033,72.73
42819,rwa,2034,72.94
42820,rwa,2035,73.16
42821,rwa,2036,73.37
42822,rwa,2037,73.57
42823,rwa,2038,73.78
42824,rwa,2039,73.98
42825,rwa,2040,74.18
42826,rwa,2041,74.37
42827,rwa,2042,74.56
42828,rwa,2043,74.75
42829,rwa,2044,74.94
42830,rwa,2045,75.12
42831,rwa,2046,75.31
42832,rwa,2047,75.49
42833,rwa,2048,75.67
42834,rwa,2049,75.84
42835,rwa,2050,76.02
42836,rwa,2051,76.19
42837,rwa,2052,76.36
42838,rwa,2053,76.53
42839,rwa,2054,76.7
42840,rwa,2055,76.87
42841,rwa,2056,77.04
42842,rwa,2057,77.2
42843,rwa,2058,77.37
42844,rwa,2059,77.53
42845,rwa,2060,77.69
42846,rwa,2061,77.86
42847,rwa,2062,78.02
42848,rwa,2063,78.17
42849,rwa,2064,78.33
42850,rwa,2065,78.49
42851,rwa,2066,78.65
42852,rwa,2067,78.8
42853,rwa,2068,78.96
42854,rwa,2069,79.12
42855,rwa,2070,79.27
42856,rwa,2071,79.43
42857,rwa,2072,79.59
42858,rwa,2073,79.74
42859,rwa,2074,79.9
42860,rwa,2075,80.05
42861,rwa,2076,80.21
42862,rwa,2077,80.36
42863,rwa,2078,80.52
42864,rwa,2079,80.67
42865,rwa,2080,80.83
42866,rwa,2081,80.98
42867,rwa,2082,81.14
42868,rwa,2083,81.29
42869,rwa,2084,81.44
42870,rwa,2085,81.59
42871,rwa,2086,81.74
42872,rwa,2087,81.89
42873,rwa,2088,82.04
42874,rwa,2089,82.19
42875,rwa,2090,82.33
42876,rwa,2091,82.47
42877,rwa,2092,82.62
42878,rwa,2093,82.76
42879,rwa,2094,82.9
42880,rwa,2095,83.04
42881,rwa,2096,83.18
42882,rwa,2097,83.32
42883,rwa,2098,83.45
42884,rwa,2099,83.59
42885,rwa,2100,83.73
42886,sau,1800,32.1
42887,sau,1801,32.1
42888,sau,1802,32.1
42889,sau,1803,32.1
42890,sau,1804,32.1
42891,sau,1805,32.1
42892,sau,1806,32.1
42893,sau,1807,32.1
42894,sau,1808,32.1
42895,sau,1809,32.1
42896,sau,1810,32.1
42897,sau,1811,32.1
42898,sau,1812,32.1
42899,sau,1813,32.1
42900,sau,1814,32.1
42901,sau,1815,32.1
42902,sau,1816,32.1
42903,sau,1817,32.1
42904,sau,1818,32.1
42905,sau,1819,32.1
42906,sau,1820,32.1
42907,sau,1821,32.1
42908,sau,1822,32.1
42909,sau,1823,32.1
42910,sau,1824,32.1
42911,sau,1825,32.1
42912,sau,1826,32.1
42913,sau,1827,32.1
42914,sau,1828,32.1
42915,sau,1829,32.1
42916,sau,1830,32.1
42917,sau,1831,32.1
42918,sau,1832,32.1
42919,sau,1833,32.1
42920,sau,1834,32.1
42921,sau,1835,32.1
42922,sau,1836,32.1
42923,sau,1837,32.1
42924,sau,1838,32.1
42925,sau,1839,32.1
42926,sau,1840,32.1
42927,sau,1841,32.1
42928,sau,1842,32.1
42929,sau,1843,32.1
42930,sau,1844,32.1
42931,sau,1845,32.1
42932,sau,1846,32.1
42933,sau,1847,32.1
42934,sau,1848,32.1
42935,sau,1849,32.1
42936,sau,1850,32.1
42937,sau,1851,32.1
42938,sau,1852,32.1
42939,sau,1853,32.1
42940,sau,1854,32.1
42941,sau,1855,32.1
42942,sau,1856,32.1
42943,sau,1857,32.1
42944,sau,1858,32.1
42945,sau,1859,32.1
42946,sau,1860,32.1
42947,sau,1861,32.1
42948,sau,1862,32.1
42949,sau,1863,32.1
42950,sau,1864,32.1
42951,sau,1865,32.1
42952,sau,1866,32.1
42953,sau,1867,32.1
42954,sau,1868,32.1
42955,sau,1869,32.1
42956,sau,1870,32.1
42957,sau,1871,32.17
42958,sau,1872,32.24
42959,sau,1873,32.31
42960,sau,1874,32.38
42961,sau,1875,32.45
42962,sau,1876,32.52
42963,sau,1877,32.59
42964,sau,1878,32.66
42965,sau,1879,32.73
42966,sau,1880,32.8
42967,sau,1881,32.87
42968,sau,1882,32.94
42969,sau,1883,33.01
42970,sau,1884,33.08
42971,sau,1885,33.15
42972,sau,1886,33.22
42973,sau,1887,33.29
42974,sau,1888,33.36
42975,sau,1889,33.43
42976,sau,1890,33.5
42977,sau,1891,33.57
42978,sau,1892,33.64
42979,sau,1893,33.71
42980,sau,1894,33.78
42981,sau,1895,33.85
42982,sau,1896,33.92
42983,sau,1897,33.99
42984,sau,1898,34.06
42985,sau,1899,34.13
42986,sau,1900,34.2
42987,sau,1901,34.27
42988,sau,1902,34.34
42989,sau,1903,34.41
42990,sau,1904,34.48
42991,sau,1905,34.55
42992,sau,1906,34.62
42993,sau,1907,34.69
42994,sau,1908,34.76
42995,sau,1909,34.84
42996,sau,1910,34.91
42997,sau,1911,34.98
42998,sau,1912,35.05
42999,sau,1913,35.12
43000,sau,1914,35.19
43001,sau,1915,35.26
43002,sau,1916,35.33
43003,sau,1917,35.4
43004,sau,1918,29.4
43005,sau,1919,35.54
43006,sau,1920,35.61
43007,sau,1921,35.68
43008,sau,1922,35.75
43009,sau,1923,35.82
43010,sau,1924,35.89
43011,sau,1925,35.96
43012,sau,1926,36.03
43013,sau,1927,36.1
43014,sau,1928,36.17
43015,sau,1929,36.24
43016,sau,1930,36.31
43017,sau,1931,36.38
43018,sau,1932,36.45
43019,sau,1933,36.52
43020,sau,1934,36.59
43021,sau,1935,36.66
43022,sau,1936,36.73
43023,sau,1937,36.8
43024,sau,1938,36.87
43025,sau,1939,36.94
43026,sau,1940,37.01
43027,sau,1941,37.08
43028,sau,1942,37.15
43029,sau,1943,37.22
43030,sau,1944,37.29
43031,sau,1945,37.36
43032,sau,1946,39.5
43033,sau,1947,41.65
43034,sau,1948,43.8
43035,sau,1949,45.96
43036,sau,1950,48.13
43037,sau,1951,48.51
43038,sau,1952,49.17
43039,sau,1953,49.83
43040,sau,1954,50.5
43041,sau,1955,51.18
43042,sau,1956,51.85
43043,sau,1957,52.53
43044,sau,1958,53.22
43045,sau,1959,53.91
43046,sau,1960,54.61
43047,sau,1961,55.32
43048,sau,1962,56.04
43049,sau,1963,56.8
43050,sau,1964,57.59
43051,sau,1965,58.45
43052,sau,1966,59.4
43053,sau,1967,60.45
43054,sau,1968,61.61
43055,sau,1969,62.86
43056,sau,1970,64.2
43057,sau,1971,64.88
43058,sau,1972,65.8
43059,sau,1973,66.67
43060,sau,1974,67.62
43061,sau,1975,68.27
43062,sau,1976,68.88
43063,sau,1977,69.47
43064,sau,1978,69.87
43065,sau,1979,70.14
43066,sau,1980,70.69
43067,sau,1981,71.12
43068,sau,1982,71.3
43069,sau,1983,71.45
43070,sau,1984,71.54
43071,sau,1985,71.63
43072,sau,1986,71.74
43073,sau,1987,71.82
43074,sau,1988,71.92
43075,sau,1989,71.89
43076,sau,1990,71.69
43077,sau,1991,72.16
43078,sau,1992,72.6
43079,sau,1993,72.95
43080,sau,1994,73.26
43081,sau,1995,73.56
43082,sau,1996,73.83
43083,sau,1997,74.05
43084,sau,1998,74.32
43085,sau,1999,74.52
43086,sau,2000,74.67
43087,sau,2001,74.85
43088,sau,2002,74.68
43089,sau,2003,74.67
43090,sau,2004,74.77
43091,sau,2005,74.73
43092,sau,2006,74.7
43093,sau,2007,74.73
43094,sau,2008,74.73
43095,sau,2009,74.72
43096,sau,2010,74.8
43097,sau,2011,75.01
43098,sau,2012,75.33
43099,sau,2013,75.68
43100,sau,2014,76.05
43101,sau,2015,76.2
43102,sau,2016,76.59
43103,sau,2017,76.86
43104,sau,2018,76.98
43105,sau,2019,77.12
43106,sau,2020,77.27
43107,sau,2021,77.43
43108,sau,2022,77.6
43109,sau,2023,77.76
43110,sau,2024,77.91
43111,sau,2025,78.06
43112,sau,2026,78.21
43113,sau,2027,78.35
43114,sau,2028,78.5
43115,sau,2029,78.64
43116,sau,2030,78.78
43117,sau,2031,78.92
43118,sau,2032,79.07
43119,sau,2033,79.21
43120,sau,2034,79.36
43121,sau,2035,79.51
43122,sau,2036,79.66
43123,sau,2037,79.81
43124,sau,2038,79.96
43125,sau,2039,80.11
43126,sau,2040,80.26
43127,sau,2041,80.41
43128,sau,2042,80.57
43129,sau,2043,80.72
43130,sau,2044,80.88
43131,sau,2045,81.03
43132,sau,2046,81.19
43133,sau,2047,81.34
43134,sau,2048,81.5
43135,sau,2049,81.65
43136,sau,2050,81.81
43137,sau,2051,81.96
43138,sau,2052,82.11
43139,sau,2053,82.27
43140,sau,2054,82.42
43141,sau,2055,82.57
43142,sau,2056,82.72
43143,sau,2057,82.87
43144,sau,2058,83.02
43145,sau,2059,83.16
43146,sau,2060,83.3
43147,sau,2061,83.44
43148,sau,2062,83.58
43149,sau,2063,83.72
43150,sau,2064,83.86
43151,sau,2065,83.99
43152,sau,2066,84.13
43153,sau,2067,84.27
43154,sau,2068,84.4
43155,sau,2069,84.54
43156,sau,2070,84.68
43157,sau,2071,84.81
43158,sau,2072,84.94
43159,sau,2073,85.08
43160,sau,2074,85.21
43161,sau,2075,85.34
43162,sau,2076,85.47
43163,sau,2077,85.6
43164,sau,2078,85.73
43165,sau,2079,85.85
43166,sau,2080,85.97
43167,sau,2081,86.09
43168,sau,2082,86.21
43169,sau,2083,86.33
43170,sau,2084,86.45
43171,sau,2085,86.57
43172,sau,2086,86.68
43173,sau,2087,86.8
43174,sau,2088,86.91
43175,sau,2089,87.02
43176,sau,2090,87.13
43177,sau,2091,87.24
43178,sau,2092,87.35
43179,sau,2093,87.45
43180,sau,2094,87.56
43181,sau,2095,87.66
43182,sau,2096,87.76
43183,sau,2097,87.86
43184,sau,2098,87.96
43185,sau,2099,88.05
43186,sau,2100,88.15
43187,sdn,1800,31.4
43188,sdn,1801,31.4
43189,sdn,1802,31.4
43190,sdn,1803,31.4
43191,sdn,1804,31.4
43192,sdn,1805,31.4
43193,sdn,1806,31.4
43194,sdn,1807,31.4
43195,sdn,1808,31.4
43196,sdn,1809,31.4
43197,sdn,1810,31.4
43198,sdn,1811,31.4
43199,sdn,1812,31.4
43200,sdn,1813,31.4
43201,sdn,1814,31.4
43202,sdn,1815,31.4
43203,sdn,1816,31.4
43204,sdn,1817,31.4
43205,sdn,1818,31.4
43206,sdn,1819,31.4
43207,sdn,1820,31.4
43208,sdn,1821,31.4
43209,sdn,1822,31.4
43210,sdn,1823,31.4
43211,sdn,1824,31.4
43212,sdn,1825,31.4
43213,sdn,1826,31.4
43214,sdn,1827,31.4
43215,sdn,1828,31.4
43216,sdn,1829,31.4
43217,sdn,1830,31.4
43218,sdn,1831,31.4
43219,sdn,1832,31.4
43220,sdn,1833,31.4
43221,sdn,1834,31.4
43222,sdn,1835,31.4
43223,sdn,1836,31.4
43224,sdn,1837,31.4
43225,sdn,1838,31.4
43226,sdn,1839,31.4
43227,sdn,1840,31.4
43228,sdn,1841,31.4
43229,sdn,1842,31.4
43230,sdn,1843,31.4
43231,sdn,1844,31.4
43232,sdn,1845,31.4
43233,sdn,1846,31.4
43234,sdn,1847,31.4
43235,sdn,1848,31.4
43236,sdn,1849,31.4
43237,sdn,1850,31.4
43238,sdn,1851,31.4
43239,sdn,1852,31.4
43240,sdn,1853,31.4
43241,sdn,1854,31.4
43242,sdn,1855,31.4
43243,sdn,1856,31.4
43244,sdn,1857,31.4
43245,sdn,1858,31.4
43246,sdn,1859,31.4
43247,sdn,1860,31.4
43248,sdn,1861,31.4
43249,sdn,1862,31.4
43250,sdn,1863,31.4
43251,sdn,1864,31.4
43252,sdn,1865,31.4
43253,sdn,1866,31.4
43254,sdn,1867,31.4
43255,sdn,1868,31.4
43256,sdn,1869,31.4
43257,sdn,1870,31.4
43258,sdn,1871,31.4
43259,sdn,1872,31.4
43260,sdn,1873,31.41
43261,sdn,1874,31.41
43262,sdn,1875,31.41
43263,sdn,1876,31.41
43264,sdn,1877,31.41
43265,sdn,1878,31.42
43266,sdn,1879,31.42
43267,sdn,1880,31.42
43268,sdn,1881,31.42
43269,sdn,1882,31.43
43270,sdn,1883,31.43
43271,sdn,1884,31.43
43272,sdn,1885,31.43
43273,sdn,1886,31.43
43274,sdn,1887,31.44
43275,sdn,1888,31.44
43276,sdn,1889,31.44
43277,sdn,1890,31.44
43278,sdn,1891,31.44
43279,sdn,1892,31.45
43280,sdn,1893,31.45
43281,sdn,1894,31.45
43282,sdn,1895,31.45
43283,sdn,1896,31.46
43284,sdn,1897,31.46
43285,sdn,1898,31.46
43286,sdn,1899,31.46
43287,sdn,1900,31.46
43288,sdn,1901,31.47
43289,sdn,1902,31.47
43290,sdn,1903,31.47
43291,sdn,1904,31.47
43292,sdn,1905,31.47
43293,sdn,1906,31.48
43294,sdn,1907,31.48
43295,sdn,1908,31.48
43296,sdn,1909,31.48
43297,sdn,1910,31.48
