,geo,time,child_mortality_0_5_year_olds_dying_per_1000_born
30679,lso,2075,22.78
30680,lso,2076,22.43
30681,lso,2077,22.1
30682,lso,2078,21.77
30683,lso,2079,21.45
30684,lso,2080,21.13
30685,lso,2081,20.82
30686,lso,2082,20.5
30687,lso,2083,20.2
30688,lso,2084,19.89
30689,lso,2085,19.59
30690,lso,2086,19.3
30691,lso,2087,19.01
30692,lso,2088,18.73
30693,lso,2089,18.46
30694,lso,2090,18.2
30695,lso,2091,17.95
30696,lso,2092,17.7
30697,lso,2093,17.47
30698,lso,2094,17.24
30699,lso,2095,17.02
30700,lso,2096,16.81
30701,lso,2097,16.6
30702,lso,2098,16.4
30703,lso,2099,16.21
30704,lso,2100,16.21
30705,ltu,1800,458.81
30706,ltu,1801,458.81
30707,ltu,1802,458.81
30708,ltu,1803,458.81
30709,ltu,1804,458.81
30710,ltu,1805,458.81
30711,ltu,1806,458.81
30712,ltu,1807,458.81
30713,ltu,1808,458.81
30714,ltu,1809,458.81
30715,ltu,1810,458.81
30716,ltu,1811,458.81
30717,ltu,1812,458.81
30718,ltu,1813,458.81
30719,ltu,1814,458.81
30720,ltu,1815,458.81
30721,ltu,1816,458.81
30722,ltu,1817,458.81
30723,ltu,1818,458.81
30724,ltu,1819,458.81
30725,ltu,1820,458.81
30726,ltu,1821,458.81
30727,ltu,1822,458.81
30728,ltu,1823,458.81
30729,ltu,1824,458.81
30730,ltu,1825,458.81
30731,ltu,1826,458.81
30732,ltu,1827,458.81
30733,ltu,1828,458.81
30734,ltu,1829,458.81
30735,ltu,1830,458.81
30736,ltu,1831,458.81
30737,ltu,1832,458.81
30738,ltu,1833,458.81
30739,ltu,1834,458.81
30740,ltu,1835,458.81
30741,ltu,1836,458.81
30742,ltu,1837,458.81
30743,ltu,1838,458.81
30744,ltu,1839,458.81
30745,ltu,1840,458.81
30746,ltu,1841,458.81
30747,ltu,1842,458.81
30748,ltu,1843,458.81
30749,ltu,1844,458.81
30750,ltu,1845,458.81
30751,ltu,1846,458.81
30752,ltu,1847,458.81
30753,ltu,1848,458.81
30754,ltu,1849,458.81
30755,ltu,1850,458.81
30756,ltu,1851,458.81
30757,ltu,1852,458.81
30758,ltu,1853,458.81
30759,ltu,1854,458.81
30760,ltu,1855,458.81
30761,ltu,1856,458.81
30762,ltu,1857,458.81
30763,ltu,1858,458.81
30764,ltu,1859,458.81
30765,ltu,1860,458.81
30766,ltu,1861,458.81
30767,ltu,1862,458.81
30768,ltu,1863,458.81
30769,ltu,1864,458.81
30770,ltu,1865,458.81
30771,ltu,1866,458.81
30772,ltu,1867,458.81
30773,ltu,1868,458.81
30774,ltu,1869,458.81
30775,ltu,1870,458.81
30776,ltu,1871,453.33
30777,ltu,1872,446.51
30778,ltu,1873,441.12
30779,ltu,1874,435.79
30780,ltu,1875,430.46
30781,ltu,1876,423.95
30782,ltu,1877,418.74
30783,ltu,1878,413.61
30784,ltu,1879,408.51
30785,ltu,1880,402.19
30786,ltu,1881,397.2
30787,ltu,1882,392.21
30788,ltu,1883,387.32
30789,ltu,1884,381.21
30790,ltu,1885,376.4
30791,ltu,1886,371.61
30792,ltu,1887,365.67
30793,ltu,1888,360.97
30794,ltu,1889,356.28
30795,ltu,1890,351.67
30796,ltu,1891,345.92
30797,ltu,1892,341.38
30798,ltu,1893,336.86
30799,ltu,1894,332.36
30800,ltu,1895,326.79
30801,ltu,1896,322.31
30802,ltu,1897,317.88
30803,ltu,1898,313.41
30804,ltu,1899,307.87
30805,ltu,1900,303.39
30806,ltu,1901,298.89
30807,ltu,1902,295.45
30808,ltu,1903,290.93
30809,ltu,1904,287.44
30810,ltu,1905,282.92
30811,ltu,1906,279.4
30812,ltu,1907,274.86
30813,ltu,1908,271.32
30814,ltu,1909,266.77
30815,ltu,1910,263.23
30816,ltu,1911,258.72
30817,ltu,1912,255.2
30818,ltu,1913,250.76
30819,ltu,1914,247.31
30820,ltu,1915,242.93
30821,ltu,1916,239.55
30822,ltu,1917,235.27
30823,ltu,1918,231.93
30824,ltu,1919,227.74
30825,ltu,1920,224.47
30826,ltu,1921,220.34
30827,ltu,1922,217.15
30828,ltu,1923,213.09
30829,ltu,1924,209.95
30830,ltu,1925,205.99
30831,ltu,1926,201.19
30832,ltu,1927,196.49
30833,ltu,1928,190.98
30834,ltu,1929,186.37
30835,ltu,1930,181.8
30836,ltu,1931,180.91
30837,ltu,1932,179.04
30838,ltu,1933,177.89
30839,ltu,1934,176.62
30840,ltu,1935,175.24
30841,ltu,1936,173.74
30842,ltu,1937,171.3
30843,ltu,1938,169.59
30844,ltu,1939,167.78
30845,ltu,1940,165.89
30846,ltu,1941,163.01
30847,ltu,1942,160.94
30848,ltu,1943,158.75
30849,ltu,1944,156.51
30850,ltu,1945,154.15
30851,ltu,1946,150.87
30852,ltu,1947,148.35
30853,ltu,1948,145.83
30854,ltu,1949,143.17
30855,ltu,1950,139.04
30856,ltu,1951,131.9
30857,ltu,1952,118.21
30858,ltu,1953,105.66
30859,ltu,1954,94.25
30860,ltu,1955,84.0
30861,ltu,1956,74.87
30862,ltu,1957,66.85
30863,ltu,1958,59.88
30864,ltu,1959,53.87
30865,ltu,1960,48.73
30866,ltu,1961,44.33
30867,ltu,1962,40.53
30868,ltu,1963,37.19
30869,ltu,1964,34.22
30870,ltu,1965,31.54
30871,ltu,1966,29.16
30872,ltu,1967,27.13
30873,ltu,1968,26.27
30874,ltu,1969,24.93
30875,ltu,1970,23.07
30876,ltu,1971,21.39
30877,ltu,1972,20.74
30878,ltu,1973,21.33
30879,ltu,1974,22.34
30880,ltu,1975,22.83
30881,ltu,1976,22.65
30882,ltu,1977,22.2
30883,ltu,1978,21.7
30884,ltu,1979,21.14
30885,ltu,1980,20.49
30886,ltu,1981,19.81
30887,ltu,1982,19.24
30888,ltu,1983,18.75
30889,ltu,1984,18.18
30890,ltu,1985,17.38
30891,ltu,1986,16.37
30892,ltu,1987,15.26
30893,ltu,1988,14.29
30894,ltu,1989,14.04
30895,ltu,1990,15.0
30896,ltu,1991,16.74
30897,ltu,1992,18.04
30898,ltu,1993,17.95
30899,ltu,1994,16.76
30900,ltu,1995,15.09
30901,ltu,1996,13.48
30902,ltu,1997,12.3
30903,ltu,1998,11.62
30904,ltu,1999,11.17
30905,ltu,2000,10.72
30906,ltu,2001,10.26
30907,ltu,2002,9.88
30908,ltu,2003,9.59
30909,ltu,2004,9.32
30910,ltu,2005,9.01
30911,ltu,2006,8.58
30912,ltu,2007,8.04
30913,ltu,2008,7.38
30914,ltu,2009,6.69
30915,ltu,2010,6.04
30916,ltu,2011,5.51
30917,ltu,2012,5.18
30918,ltu,2013,5.05
30919,ltu,2014,5.0
30920,ltu,2015,4.9
30921,ltu,2016,4.72
30922,ltu,2017,4.42
30923,ltu,2018,4.04
30924,ltu,2019,3.95
30925,ltu,2020,3.86
30926,ltu,2021,3.76
30927,ltu,2022,3.65
30928,ltu,2023,3.56
30929,ltu,2024,3.47
30930,ltu,2025,3.38
30931,ltu,2026,3.3
30932,ltu,2027,3.23
30933,ltu,2028,3.16
30934,ltu,2029,3.09
30935,ltu,2030,3.02
30936,ltu,2031,2.96
30937,ltu,2032,2.89
30938,ltu,2033,2.83
30939,ltu,2034,2.78
30940,ltu,2035,2.72
30941,ltu,2036,2.67
30942,ltu,2037,2.62
30943,ltu,2038,2.57
30944,ltu,2039,2.52
30945,ltu,2040,2.48
30946,ltu,2041,2.43
30947,ltu,2042,2.39
30948,ltu,2043,2.34
30949,ltu,2044,2.3
30950,ltu,2045,2.27
30951,ltu,2046,2.23
30952,ltu,2047,2.19
30953,ltu,2048,2.15
30954,ltu,2049,2.12
30955,ltu,2050,2.08
30956,ltu,2051,2.05
30957,ltu,2052,2.02
30958,ltu,2053,1.99
30959,ltu,2054,1.96
30960,ltu,2055,1.93
30961,ltu,2056,1.9
30962,ltu,2057,1.87
30963,ltu,2058,1.84
30964,ltu,2059,1.81
30965,ltu,2060,1.78
30966,ltu,2061,1.76
30967,ltu,2062,1.73
30968,ltu,2063,1.7
30969,ltu,2064,1.68
30970,ltu,2065,1.65
30971,ltu,2066,1.62
30972,ltu,2067,1.6
30973,ltu,2068,1.58
30974,ltu,2069,1.55
30975,ltu,2070,1.53
30976,ltu,2071,1.51
30977,ltu,2072,1.48
30978,ltu,2073,1.46
30979,ltu,2074,1.44
30980,ltu,2075,1.42
30981,ltu,2076,1.4
30982,ltu,2077,1.38
30983,ltu,2078,1.35
30984,ltu,2079,1.33
30985,ltu,2080,1.31
30986,ltu,2081,1.29
30987,ltu,2082,1.27
30988,ltu,2083,1.26
30989,ltu,2084,1.24
30990,ltu,2085,1.22
30991,ltu,2086,1.2
30992,ltu,2087,1.18
30993,ltu,2088,1.17
30994,ltu,2089,1.15
30995,ltu,2090,1.14
30996,ltu,2091,1.12
30997,ltu,2092,1.11
30998,ltu,2093,1.09
30999,ltu,2094,1.08
31000,ltu,2095,1.07
31001,ltu,2096,1.06
31002,ltu,2097,1.04
31003,ltu,2098,1.03
31004,ltu,2099,1.02
31005,ltu,2100,1.02
31006,lux,1800,357.45
31007,lux,1801,357.45
31008,lux,1802,357.45
31009,lux,1803,357.45
31010,lux,1804,357.45
31011,lux,1805,357.45
31012,lux,1806,357.45
31013,lux,1807,357.45
31014,lux,1808,357.45
31015,lux,1809,357.45
31016,lux,1810,357.45
31017,lux,1811,357.45
31018,lux,1812,357.45
31019,lux,1813,357.45
31020,lux,1814,357.45
31021,lux,1815,357.45
31022,lux,1816,357.45
31023,lux,1817,357.45
31024,lux,1818,357.45
31025,lux,1819,357.45
31026,lux,1820,357.45
31027,lux,1821,357.45
31028,lux,1822,357.45
31029,lux,1823,357.45
31030,lux,1824,357.45
31031,lux,1825,357.45
31032,lux,1826,357.45
31033,lux,1827,357.45
31034,lux,1828,357.45
31035,lux,1829,357.45
31036,lux,1830,357.45
31037,lux,1831,357.45
31038,lux,1832,357.45
31039,lux,1833,357.45
31040,lux,1834,357.45
31041,lux,1835,357.45
31042,lux,1836,357.45
31043,lux,1837,357.45
31044,lux,1838,357.45
31045,lux,1839,357.45
31046,lux,1840,357.45
31047,lux,1841,357.45
31048,lux,1842,357.45
31049,lux,1843,357.45
31050,lux,1844,357.45
31051,lux,1845,357.45
31052,lux,1846,357.45
31053,lux,1847,357.45
31054,lux,1848,357.45
31055,lux,1849,357.45
31056,lux,1850,357.45
31057,lux,1851,357.45
31058,lux,1852,357.45
31059,lux,1853,357.45
31060,lux,1854,357.45
31061,lux,1855,357.45
31062,lux,1856,357.45
31063,lux,1857,357.45
31064,lux,1858,357.45
31065,lux,1859,357.45
31066,lux,1860,357.45
31067,lux,1861,357.45
31068,lux,1862,357.45
31069,lux,1863,357.45
31070,lux,1864,357.45
31071,lux,1865,357.45
31072,lux,1866,357.45
31073,lux,1867,357.45
31074,lux,1868,357.45
31075,lux,1869,357.45
31076,lux,1870,357.45
31077,lux,1871,357.45
31078,lux,1872,357.45
31079,lux,1873,357.45
31080,lux,1874,357.45
31081,lux,1875,357.45
31082,lux,1876,357.45
31083,lux,1877,357.45
31084,lux,1878,357.45
31085,lux,1879,357.45
31086,lux,1880,351.67
31087,lux,1881,345.92
31088,lux,1882,340.25
31089,lux,1883,334.6
31090,lux,1884,329.04
31091,lux,1885,323.5
31092,lux,1886,318.04
31093,lux,1887,312.61
31094,lux,1888,307.25
31095,lux,1889,301.91
31096,lux,1890,296.65
31097,lux,1891,291.41
31098,lux,1892,286.24
31099,lux,1893,281.1
31100,lux,1894,275.01
31101,lux,1895,269.93
31102,lux,1896,264.92
31103,lux,1897,259.89
31104,lux,1898,254.91
31105,lux,1899,249.9
31106,lux,1900,244.94
31107,lux,1901,239.95
31108,lux,1902,238.77
31109,lux,1903,249.93
31110,lux,1904,270.2
31111,lux,1905,256.0
31112,lux,1906,251.71
31113,lux,1907,228.61
31114,lux,1908,251.72
31115,lux,1909,238.83
31116,lux,1910,220.81
31117,lux,1911,251.01
31118,lux,1912,227.03
31119,lux,1913,214.77
31120,lux,1914,215.14
31121,lux,1915,202.36
31122,lux,1916,214.1
31123,lux,1917,232.49
31124,lux,1918,286.87
31125,lux,1919,262.42
31126,lux,1920,174.06
31127,lux,1921,160.9
31128,lux,1922,167.61
31129,lux,1923,171.98
31130,lux,1924,155.08
31131,lux,1925,170.33
31132,lux,1926,181.19
31133,lux,1927,160.85
31134,lux,1928,164.35
31135,lux,1929,185.55
31136,lux,1930,152.78
31137,lux,1931,146.41
31138,lux,1932,152.77
31139,lux,1933,140.52
31140,lux,1934,128.7
31141,lux,1935,134.04
31142,lux,1936,119.07
31143,lux,1937,119.44
31144,lux,1938,132.32
31145,lux,1939,123.62
31146,lux,1940,113.17
31147,lux,1941,125.72
31148,lux,1942,137.33
31149,lux,1943,166.56
31150,lux,1944,218.97
31151,lux,1945,204.87
31152,lux,1946,113.4
31153,lux,1947,103.41
31154,lux,1948,94.45
31155,lux,1949,92.37
31156,lux,1950,89.73
31157,lux,1951,82.23
31158,lux,1952,75.35
31159,lux,1953,69.06
31160,lux,1954,63.28
31161,lux,1955,57.99
31162,lux,1956,53.14
31163,lux,1957,48.7
31164,lux,1958,44.63
31165,lux,1959,40.9
31166,lux,1960,37.48
31167,lux,1961,33.36
31168,lux,1962,35.24
31169,lux,1963,32.62
31170,lux,1964,30.12
31171,lux,1965,28.67
31172,lux,1966,27.32
31173,lux,1967,26.02
31174,lux,1968,24.76
31175,lux,1969,23.54
31176,lux,1970,22.33
31177,lux,1971,21.11
31178,lux,1972,19.93
31179,lux,1973,18.78
31180,lux,1974,17.72
31181,lux,1975,16.74
31182,lux,1976,15.87
31183,lux,1977,15.11
31184,lux,1978,14.46
31185,lux,1979,13.9
31186,lux,1980,13.4
31187,lux,1981,12.94
31188,lux,1982,12.5
31189,lux,1983,12.07
31190,lux,1984,11.61
31191,lux,1985,11.15
31192,lux,1986,10.68
31193,lux,1987,10.2
31194,lux,1988,9.71
31195,lux,1989,9.21
31196,lux,1990,8.7
31197,lux,1991,8.2
31198,lux,1992,7.69
31199,lux,1993,7.21
31200,lux,1994,6.76
31201,lux,1995,6.34
31202,lux,1996,5.97
31203,lux,1997,5.63
31204,lux,1998,5.32
31205,lux,1999,5.05
31206,lux,2000,4.8
31207,lux,2001,4.56
31208,lux,2002,4.33
31209,lux,2003,4.1
31210,lux,2004,3.88
31211,lux,2005,3.68
31212,lux,2006,3.49
31213,lux,2007,3.33
31214,lux,2008,3.2
31215,lux,2009,3.08
31216,lux,2010,2.99
31217,lux,2011,2.9
31218,lux,2012,2.83
31219,lux,2013,2.77
31220,lux,2014,2.71
31221,lux,2015,2.64
31222,lux,2016,2.57
31223,lux,2017,2.5
31224,lux,2018,2.42
31225,lux,2019,2.36
31226,lux,2020,2.31
31227,lux,2021,2.26
31228,lux,2022,2.21
31229,lux,2023,2.16
31230,lux,2024,2.1
31231,lux,2025,2.04
31232,lux,2026,1.98
31233,lux,2027,1.92
31234,lux,2028,1.87
31235,lux,2029,1.82
31236,lux,2030,1.77
31237,lux,2031,1.72
31238,lux,2032,1.68
31239,lux,2033,1.64
31240,lux,2034,1.6
31241,lux,2035,1.56
31242,lux,2036,1.53
31243,lux,2037,1.49
31244,lux,2038,1.46
31245,lux,2039,1.42
31246,lux,2040,1.39
31247,lux,2041,1.36
31248,lux,2042,1.33
31249,lux,2043,1.3
31250,lux,2044,1.27
31251,lux,2045,1.25
31252,lux,2046,1.22
31253,lux,2047,1.19
31254,lux,2048,1.17
31255,lux,2049,1.14
31256,lux,2050,1.12
31257,lux,2051,1.09
31258,lux,2052,1.07
31259,lux,2053,1.05
31260,lux,2054,1.02
31261,lux,2055,1.0
31262,lux,2056,0.98
31263,lux,2057,0.96
31264,lux,2058,0.94
31265,lux,2059,0.92
31266,lux,2060,0.9
31267,lux,2061,0.88
31268,lux,2062,0.86
31269,lux,2063,0.84
31270,lux,2064,0.82
31271,lux,2065,0.81
31272,lux,2066,0.79
31273,lux,2067,0.77
31274,lux,2068,0.75
31275,lux,2069,0.74
31276,lux,2070,0.72
31277,lux,2071,0.7
31278,lux,2072,0.69
31279,lux,2073,0.67
31280,lux,2074,0.66
31281,lux,2075,0.64
31282,lux,2076,0.63
31283,lux,2077,0.61
31284,lux,2078,0.6
31285,lux,2079,0.58
31286,lux,2080,0.57
31287,lux,2081,0.56
31288,lux,2082,0.54
31289,lux,2083,0.53
31290,lux,2084,0.52
31291,lux,2085,0.5
31292,lux,2086,0.49
31293,lux,2087,0.48
31294,lux,2088,0.47
31295,lux,2089,0.45
31296,lux,2090,0.44
31297,lux,2091,0.43
31298,lux,2092,0.42
31299,lux,2093,0.41
31300,lux,2094,0.4
31301,lux,2095,0.39
31302,lux,2096,0.38
31303,lux,2097,0.37
31304,lux,2098,0.36
31305,lux,2099,0.35
31306,lux,2100,0.35
31307,lva,1800,404.69
31308,lva,1801,404.69
31309,lva,1802,404.69
31310,lva,1803,404.69
31311,lva,1804,404.69
31312,lva,1805,404.69
31313,lva,1806,404.69
31314,lva,1807,404.69
31315,lva,1808,404.69
31316,lva,1809,404.69
31317,lva,1810,404.69
31318,lva,1811,404.69
31319,lva,1812,404.69
31320,lva,1813,404.69
31321,lva,1814,404.69
31322,lva,1815,404.69
31323,lva,1816,404.69
31324,lva,1817,404.69
31325,lva,1818,404.69
31326,lva,1819,404.69
31327,lva,1820,404.69
31328,lva,1821,404.69
31329,lva,1822,404.69
31330,lva,1823,404.69
31331,lva,1824,404.69
31332,lva,1825,404.69
31333,lva,1826,404.69
31334,lva,1827,404.69
31335,lva,1828,404.69
31336,lva,1829,404.69
31337,lva,1830,404.69
31338,lva,1831,404.69
31339,lva,1832,404.69
31340,lva,1833,404.69
31341,lva,1834,404.69
31342,lva,1835,404.69
31343,lva,1836,404.69
31344,lva,1837,404.69
31345,lva,1838,404.69
31346,lva,1839,404.69
31347,lva,1840,404.69
31348,lva,1841,404.69
31349,lva,1842,404.69
31350,lva,1843,404.69
31351,lva,1844,404.69
31352,lva,1845,404.69
31353,lva,1846,404.69
31354,lva,1847,404.69
31355,lva,1848,404.69
31356,lva,1849,404.69
31357,lva,1850,404.69
31358,lva,1851,404.69
31359,lva,1852,404.69
31360,lva,1853,404.69
31361,lva,1854,404.69
31362,lva,1855,404.69
31363,lva,1856,404.69
31364,lva,1857,404.69
31365,lva,1858,404.69
31366,lva,1859,404.69
31367,lva,1860,404.69
31368,lva,1861,400.95
31369,lva,1862,395.95
31370,lva,1863,392.21
31371,lva,1864,388.54
31372,lva,1865,383.66
31373,lva,1866,379.99
31374,lva,1867,376.4
31375,lva,1868,371.61
31376,lva,1869,368.01
31377,lva,1870,364.49
31378,lva,1871,359.8
31379,lva,1872,356.28
31380,lva,1873,352.82
31381,lva,1874,349.37
31382,lva,1875,344.77
31383,lva,1876,341.38
31384,lva,1877,337.99
31385,lva,1878,333.47
31386,lva,1879,330.15
31387,lva,1880,326.83
31388,lva,1881,322.4
31389,lva,1882,319.13
31390,lva,1883,315.87
31391,lva,1884,311.52
31392,lva,1885,308.32
31393,lva,1886,305.11
31394,lva,1887,300.84
31395,lva,1888,297.7
31396,lva,1889,294.56
31397,lva,1890,290.36
31398,lva,1891,287.27
31399,lva,1892,284.19
31400,lva,1893,280.07
31401,lva,1894,277.03
31402,lva,1895,273.97
31403,lva,1896,269.89
31404,lva,1897,266.84
31405,lva,1898,263.76
31406,lva,1899,260.64
31407,lva,1900,257.51
31408,lva,1901,254.37
31409,lva,1902,251.2
31410,lva,1903,248.01
31411,lva,1904,243.87
31412,lva,1905,240.65
31413,lva,1906,237.42
31414,lva,1907,234.19
31415,lva,1908,230.94
31416,lva,1909,227.67
31417,lva,1910,224.44
31418,lva,1911,221.2
31419,lva,1912,217.06
31420,lva,1913,213.88
31421,lva,1914,210.72
31422,lva,1915,207.57
31423,lva,1916,204.46
31424,lva,1917,201.38
31425,lva,1918,198.31
31426,lva,1919,195.27
31427,lva,1920,191.41
31428,lva,1921,188.42
31429,lva,1922,185.45
31430,lva,1923,182.54
31431,lva,1924,179.63
31432,lva,1925,175.94
31433,lva,1926,172.31
31434,lva,1927,168.69
31435,lva,1928,165.13
31436,lva,1929,161.61
31437,lva,1930,158.11
31438,lva,1931,154.67
31439,lva,1932,151.25
31440,lva,1933,147.89
31441,lva,1934,144.56
31442,lva,1935,141.26
31443,lva,1936,140.18
31444,lva,1937,139.1
31445,lva,1938,138.03
31446,lva,1939,136.96
31447,lva,1940,135.89
31448,lva,1941,134.83
31449,lva,1942,133.77
31450,lva,1943,132.01
31451,lva,1944,130.98
31452,lva,1945,129.95
31453,lva,1946,128.92
31454,lva,1947,127.9
31455,lva,1948,126.88
31456,lva,1949,125.86
31457,lva,1950,113.61
31458,lva,1951,102.56
31459,lva,1952,92.58
31460,lva,1953,83.57
31461,lva,1954,75.44
31462,lva,1955,68.1
31463,lva,1956,61.47
31464,lva,1957,55.49
31465,lva,1958,50.09
31466,lva,1959,45.22
31467,lva,1960,39.03
31468,lva,1961,34.65
31469,lva,1962,36.5
31470,lva,1963,36.97
31471,lva,1964,32.12
31472,lva,1965,28.18
31473,lva,1966,26.62
31474,lva,1967,27.4
31475,lva,1968,28.63
31476,lva,1969,26.95
31477,lva,1970,27.14
31478,lva,1971,23.8
31479,lva,1972,23.4
31480,lva,1973,23.3
31481,lva,1974,27.15
31482,lva,1975,29.35
31483,lva,1976,29.1
31484,lva,1977,26.02
31485,lva,1978,23.97
31486,lva,1979,20.83
31487,lva,1980,20.73
31488,lva,1981,20.57
31489,lva,1982,20.25
31490,lva,1983,19.66
31491,lva,1984,18.69
31492,lva,1985,17.5
31493,lva,1986,16.35
31494,lva,1987,15.49
31495,lva,1988,15.22
31496,lva,1989,15.81
31497,lva,1990,17.04
31498,lva,1991,18.37
31499,lva,1992,19.34
31500,lva,1993,19.89
31501,lva,1994,20.03
31502,lva,1995,19.75
31503,lva,1996,19.01
31504,lva,1997,17.91
31505,lva,1998,16.63
31506,lva,1999,15.35
31507,lva,2000,14.22
31508,lva,2001,13.29
31509,lva,2002,12.56
31510,lva,2003,11.89
31511,lva,2004,11.19
31512,lva,2005,10.48
31513,lva,2006,9.84
31514,lva,2007,9.31
31515,lva,2008,8.82
31516,lva,2009,8.34
31517,lva,2010,7.81
31518,lva,2011,7.25
31519,lva,2012,6.64
31520,lva,2013,6.04
31521,lva,2014,5.47
31522,lva,2015,4.97
31523,lva,2016,4.53
31524,lva,2017,4.17
31525,lva,2018,3.86
31526,lva,2019,3.74
31527,lva,2020,3.64
31528,lva,2021,3.55
31529,lva,2022,3.47
31530,lva,2023,3.4
31531,lva,2024,3.33
31532,lva,2025,3.26
31533,lva,2026,3.19
31534,lva,2027,3.12
31535,lva,2028,3.05
31536,lva,2029,2.99
31537,lva,2030,2.93
31538,lva,2031,2.87
31539,lva,2032,2.81
31540,lva,2033,2.76
31541,lva,2034,2.7
31542,lva,2035,2.65
31543,lva,2036,2.6
31544,lva,2037,2.55
31545,lva,2038,2.5
31546,lva,2039,2.46
31547,lva,2040,2.41
31548,lva,2041,2.37
31549,lva,2042,2.33
31550,lva,2043,2.29
31551,lva,2044,2.25
31552,lva,2045,2.21
31553,lva,2046,2.17
31554,lva,2047,2.13
31555,lva,2048,2.1
31556,lva,2049,2.06
31557,lva,2050,2.03
31558,lva,2051,2.0
31559,lva,2052,1.96
31560,lva,2053,1.93
31561,lva,2054,1.9
31562,lva,2055,1.88
31563,lva,2056,1.85
31564,lva,2057,1.82
31565,lva,2058,1.79
31566,lva,2059,1.77
31567,lva,2060,1.74
31568,lva,2061,1.72
31569,lva,2062,1.69
31570,lva,2063,1.67
31571,lva,2064,1.65
31572,lva,2065,1.62
31573,lva,2066,1.6
31574,lva,2067,1.58
31575,lva,2068,1.56
31576,lva,2069,1.53
31577,lva,2070,1.51
31578,lva,2071,1.49
31579,lva,2072,1.47
31580,lva,2073,1.45
31581,lva,2074,1.43
31582,lva,2075,1.41
31583,lva,2076,1.39
31584,lva,2077,1.37
31585,lva,2078,1.35
31586,lva,2079,1.33
31587,lva,2080,1.32
31588,lva,2081,1.3
31589,lva,2082,1.28
31590,lva,2083,1.26
31591,lva,2084,1.24
31592,lva,2085,1.23
31593,lva,2086,1.21
31594,lva,2087,1.19
31595,lva,2088,1.18
31596,lva,2089,1.16
31597,lva,2090,1.14
31598,lva,2091,1.13
31599,lva,2092,1.11
31600,lva,2093,1.1
31601,lva,2094,1.08
31602,lva,2095,1.07
31603,lva,2096,1.06
31604,lva,2097,1.04
31605,lva,2098,1.03
31606,lva,2099,1.01
31607,lva,2100,1.01
31608,mar,1800,403.44
31609,mar,1801,403.44
31610,mar,1802,403.44
31611,mar,1803,403.44
31612,mar,1804,403.44
31613,mar,1805,403.44
31614,mar,1806,403.44
31615,mar,1807,403.44
31616,mar,1808,403.44
31617,mar,1809,403.44
31618,mar,1810,403.44
31619,mar,1811,403.44
31620,mar,1812,403.44
31621,mar,1813,403.44
31622,mar,1814,403.44
31623,mar,1815,403.44
31624,mar,1816,403.44
31625,mar,1817,403.44
31626,mar,1818,403.44
31627,mar,1819,403.44
31628,mar,1820,403.44
31629,mar,1821,403.44
31630,mar,1822,403.44
31631,mar,1823,403.44
31632,mar,1824,403.44
31633,mar,1825,403.44
31634,mar,1826,403.44
31635,mar,1827,403.44
31636,mar,1828,403.44
31637,mar,1829,403.44
31638,mar,1830,403.44
31639,mar,1831,403.44
31640,mar,1832,403.44
31641,mar,1833,403.44
31642,mar,1834,403.44
31643,mar,1835,403.44
31644,mar,1836,403.44
31645,mar,1837,403.44
31646,mar,1838,403.44
31647,mar,1839,403.44
31648,mar,1840,403.44
31649,mar,1841,403.44
31650,mar,1842,403.44
31651,mar,1843,403.44
31652,mar,1844,403.44
31653,mar,1845,403.44
31654,mar,1846,403.44
31655,mar,1847,403.44
31656,mar,1848,403.44
31657,mar,1849,403.44
31658,mar,1850,403.44
31659,mar,1851,403.44
31660,mar,1852,403.44
31661,mar,1853,403.44
31662,mar,1854,403.44
31663,mar,1855,403.44
31664,mar,1856,403.44
31665,mar,1857,403.44
31666,mar,1858,403.44
31667,mar,1859,403.44
31668,mar,1860,403.44
31669,mar,1861,403.44
31670,mar,1862,403.44
31671,mar,1863,403.44
31672,mar,1864,403.44
31673,mar,1865,403.44
31674,mar,1866,403.44
31675,mar,1867,403.44
31676,mar,1868,403.44
31677,mar,1869,403.44
31678,mar,1870,403.44
31679,mar,1871,403.44
31680,mar,1872,403.44
31681,mar,1873,403.44
31682,mar,1874,403.44
31683,mar,1875,403.44
31684,mar,1876,403.44
31685,mar,1877,403.44
31686,mar,1878,403.44
31687,mar,1879,403.44
31688,mar,1880,403.44
31689,mar,1881,403.44
31690,mar,1882,403.44
31691,mar,1883,403.44
31692,mar,1884,403.44
31693,mar,1885,403.44
31694,mar,1886,403.44
31695,mar,1887,403.44
31696,mar,1888,403.44
31697,mar,1889,403.44
31698,mar,1890,403.44
31699,mar,1891,403.44
31700,mar,1892,403.44
31701,mar,1893,403.44
31702,mar,1894,403.43
31703,mar,1895,403.4
31704,mar,1896,403.34
31705,mar,1897,403.23
31706,mar,1898,403.07
31707,mar,1899,402.85
31708,mar,1900,402.57
31709,mar,1901,402.22
31710,mar,1902,401.81
31711,mar,1903,401.34
31712,mar,1904,400.8
31713,mar,1905,400.2
31714,mar,1906,399.54
31715,mar,1907,398.81
31716,mar,1908,398.02
31717,mar,1909,397.18
31718,mar,1910,396.3
31719,mar,1911,395.38
31720,mar,1912,394.45
31721,mar,1913,393.5
31722,mar,1914,392.55
31723,mar,1915,391.61
31724,mar,1916,390.66
31725,mar,1917,389.71
31726,mar,1918,388.77
31727,mar,1919,387.82
31728,mar,1920,386.87
31729,mar,1921,385.93
